"movieId","provider_id","provider_name","type"
928,,,"buy"
929,,,"buy"
930,,,"buy"
931,,,"buy"
932,3,"Google Play Movies","buy"
933,2,"Apple iTunes","buy"
933,3,"Google Play Movies","buy"
934,2,"Apple iTunes","buy"
935,,,"buy"
936,2,"Apple iTunes","buy"
936,3,"Google Play Movies","buy"
937,2,"Apple iTunes","buy"
938,2,"Apple iTunes","buy"
939,,,"buy"
940,3,"Google Play Movies","buy"
941,,,"buy"
942,3,"Google Play Movies","buy"
943,,,"buy"
944,,,"buy"
945,2,"Apple iTunes","buy"
946,,,"buy"
947,,,"buy"
948,2,"Apple iTunes","buy"
948,3,"Google Play Movies","buy"
949,2,"Apple iTunes","buy"
950,2,"Apple iTunes","buy"
951,2,"Apple iTunes","buy"
952,2,"Apple iTunes","buy"
952,3,"Google Play Movies","buy"
953,2,"Apple iTunes","buy"
953,3,"Google Play Movies","buy"
954,2,"Apple iTunes","buy"
955,2,"Apple iTunes","buy"
956,,,"buy"
957,,,"buy"
958,,,"buy"
959,,,"buy"
960,,,"buy"
961,,,"buy"
962,,,"buy"
963,,,"buy"
964,,,"buy"
965,,,"buy"
966,,,"buy"
967,,,"buy"
968,,,"buy"
969,,,"buy"
970,,,"buy"
971,2,"Apple iTunes","buy"
971,3,"Google Play Movies","buy"
972,,,"buy"
973,,,"buy"
974,,,"buy"
975,,,"buy"
976,,,"buy"
977,,,"buy"
979,,,"buy"
980,,,"buy"
981,,,"buy"
982,2,"Apple iTunes","buy"
983,,,"buy"
984,,,"buy"
985,,,"buy"
986,2,"Apple iTunes","buy"
986,3,"Google Play Movies","buy"
987,2,"Apple iTunes","buy"
988,,,"buy"
989,,,"buy"
990,2,"Apple iTunes","buy"
991,2,"Apple iTunes","buy"
992,,,"buy"
993,,,"buy"
994,,,"buy"
996,,,"buy"
997,,,"buy"
998,,,"buy"
999,,,"buy"
1000,,,"buy"
1001,,,"buy"
1002,,,"buy"
1003,,,"buy"
1004,3,"Google Play Movies","buy"
1005,,,"buy"
